206.0673,207.0101,207.0582,207.3654,205.7979,60.00137
206.0197,206.9533,206.9892,207.3552,205.7934,60.00544
206.0439,206.9849,207.0357,207.369,205.7885,59.99918
206.0378,206.9708,207.0183,207.3584,205.8111,60.00584
206.0516,207.0009,207.0448,207.3581,205.8028,60.0032
206.018,206.9727,207.0228,207.3713,205.8168,60.00708
206.0253,207.0123,207.0555,207.3788,205.8094,60.0011
206.0096,206.9697,207.0163,207.3788,205.8061,60.00661
206.0333,207.0092,207.0547,207.3743,205.8128,60.00292
206.0142,206.9798,207.0268,207.3794,205.8245,60.00844
206.0591,207.0226,207.0638,207.3874,205.8172,60.004
206.0263,206.9682,207.032,207.3767,205.8315,60.00698
206.0639,207.039,207.0907,207.4005,205.8338,60.00162
206.0454,206.9812,207.0346,207.3917,205.836,60.00619
206.0677,207.0405,207.0958,207.3939,205.8226,60.00092
206.0325,206.9819,207.0305,207.3703,205.8304,60.00562
206.0795,207.039,207.0953,207.3986,205.8383,60.0019
206.0392,206.9973,207.0392,207.4004,205.8395,60.00798
206.051,207.02,207.079,207.4128,205.8246,60.00112
206.0331,206.9884,207.0378,207.3903,205.8371,60.0048
206.0953,207.0572,207.1133,207.4099,205.8566,60.00238
206.0534,206.9959,207.0385,207.3932,205.8515,60.00814
206.0893,207.0419,207.1023,207.4165,205.8412,60.00021
206.0762,207.0109,207.0645,207.4043,205.844,60.007
206.0946,207.067,207.1155,207.4378,205.8484,60.00122
206.06,207.0113,207.0532,207.4196,205.8555,60.00784
206.1141,207.0713,207.1336,207.4578,205.8657,60.00462
206.0813,207.0273,207.0675,207.4349,205.866,60.00822
206.1269,207.0637,207.1205,207.4481,205.8603,60.0008
206.0722,207.0303,207.072,207.4271,205.8655,60.00805
206.0706,207.0505,207.1126,207.4353,205.8558,59.99847
206.0892,207.0406,207.0866,207.4396,205.8649,60.0074
206.114,207.0706,207.1231,207.4329,205.8699,60.00322
206.0817,207.0306,207.0855,207.4297,205.893,60.00686
206.1251,207.0738,207.1343,207.4389,205.887,60.00049
206.1121,207.0491,207.0966,207.452,205.8944,60.00516
206.1202,207.0873,207.1485,207.4736,205.9062,59.99908
206.1064,207.0407,207.0862,207.4623,205.8949,60.00792
206.0637,207.0671,207.1228,207.4365,205.8764,60.00097
206.0866,207.0437,207.095,207.4389,205.8857,60.00528
206.1455,207.1,207.1455,207.4697,205.8974,60.00378
206.0779,207.0299,207.0846,207.4454,205.8814,60.00858
206.119,207.0885,207.1498,207.4661,205.892,59.99953
206.1051,207.0507,207.0952,207.4418,205.8897,60.00633
206.1046,207.0854,207.1375,207.4677,205.8981,60.00082
206.1112,207.0446,207.0928,207.4561,205.9171,60.00622
206.1403,207.0822,207.149,207.4629,205.8975,60.00177
206.1127,207.0663,207.1233,207.486,205.9116,60.00585
206.1834,207.108,207.164,207.4788,205.9209,60.00157
206.1198,207.0635,207.1096,207.4745,205.9271,60.00863
206.1201,207.1112,207.1722,207.4745,205.9078,60
206.1238,207.077,207.1347,207.4897,205.9297,60.00478
206.1545,207.1162,207.1763,207.4849,205.9196,60.00217
206.1102,207.0726,207.1298,207.4802,205.9229,60.00515
206.1685,207.1179,207.1797,207.5043,205.9328,60.00214
206.1224,207.0974,207.1534,207.4958,205.9432,60.00856
206.1374,207.1231,207.1782,207.5099,205.9344,60.00066
206.1353,207.0612,207.1193,207.4787,205.9332,60.00667
206.1383,207.1277,207.1906,207.4884,205.9355,60.00146
206.1068,207.0772,207.1231,207.4766,205.9269,60.00491
206.1486,207.1101,207.1645,207.4954,205.9287,60.00129
206.1125,207.0779,207.1331,207.4872,205.9142,60.00694
206.165,207.1331,207.1909,207.5088,205.9229,60.0011
206.1192,207.0749,207.1232,207.4697,205.914,60.00767
206.1737,207.1234,207.1911,207.4987,205.9282,60.00082
206.1467,207.0853,207.1355,207.4948,205.921,60.00711
206.189,207.142,207.2108,207.5168,205.945,60.00282
206.1494,207.1055,207.1589,207.5163,205.9474,60.00677
206.1907,207.1201,207.1771,207.4984,205.9424,60.00057
206.1216,207.0991,207.1555,207.4987,205.9403,60.00716
206.1474,207.1373,207.1937,207.5078,205.9312,59.99763
206.16,207.0907,207.1473,207.5089,205.9357,60.00524
206.2052,207.1502,207.2069,207.538,205.927,60.00343
206.1391,207.1026,207.1565,207.5175,205.9436,60.00652
206.1603,207.1408,207.2038,207.5147,205.9214,60.00021
206.1472,207.0925,207.1505,207.492,205.9217,60.00349
206.1776,207.12,207.1877,207.5032,205.9184,59.99907
206.1638,207.1119,207.1672,207.5281,205.9661,60.00988
206.158,207.1433,207.1989,207.5089,205.9426,60.00365
206.1652,207.0959,207.1511,207.5103,205.9633,60.00665
206.2286,207.1446,207.2127,207.5343,205.9654,60.00529
206.1425,207.1173,207.1699,207.5175,205.9635,60.00764
206.1677,207.152,207.2116,207.5406,205.9474,60.00035
206.1849,207.1232,207.1804,207.5403,205.988,60.00749
206.2124,207.1685,207.2284,207.5315,205.9706,60.00253
206.1903,207.1244,207.1797,207.5441,205.9814,60.00618
206.2558,207.1726,207.238,207.5461,205.9905,60.00247
206.1792,207.1319,207.1907,207.5467,205.9851,60.00721
206.2104,207.1701,207.2249,207.5321,205.9925,60.0033
206.1886,207.1213,207.1827,207.5386,205.9822,60.0066
206.2271,207.1609,207.2261,207.5449,205.9735,60.00193
206.1615,207.1076,207.1676,207.5396,205.961,60.00454
206.1885,207.1594,207.2249,207.5598,205.9772,59.99911
206.1587,207.1169,207.1824,207.5056,205.9608,60.00481
206.2472,207.1733,207.2424,207.5506,205.9814,60.00253
206.1717,207.1272,207.1836,207.5355,205.9774,60.00788
206.204,207.196,207.2589,207.5763,205.9844,60.00017
206.1861,207.1399,207.1912,207.555,205.9883,60.00601
206.2416,207.1744,207.2538,207.5541,205.9827,60.00353
206.2099,207.1543,207.2184,207.5659,205.9951,60.00959
206.2199,207.1965,207.259,207.5723,206.0134,60.00284
206.1958,207.157,207.2176,207.5657,205.9878,60.00642
206.2539,207.2027,207.2668,207.5994,206.0015,60.00255
206.192,207.1389,207.1989,207.5593,205.9965,60.00878
206.2137,207.1849,207.2637,207.5698,205.9877,60.002
206.1836,207.1534,207.2058,207.5714,205.9971,60.0072
206.2246,207.1841,207.2437,207.5757,205.9941,60.00204
206.1765,207.1335,207.2056,207.5754,205.9864,60.0079
206.2068,207.1873,207.2455,207.5656,205.9758,60.00183
206.1765,207.1242,207.1835,207.5468,205.9681,60.00553
206.2441,207.1655,207.2388,207.5426,205.9667,60.00282
206.1435,207.1223,207.1798,207.5376,205.9647,60.00624
206.1932,207.1532,207.2236,207.5237,205.95,60.00111
206.1391,207.1111,207.1748,207.5086,205.9485,60.00603
206.1676,207.15,207.2184,207.5362,205.9377,59.99991
206.1519,207.1075,207.1753,207.5277,205.9436,60.00553
206.2224,207.1656,207.2367,207.5511,205.9489,60.00387
206.1408,207.1055,207.1651,207.5216,205.9446,60.00845
206.1979,207.1433,207.2177,207.5426,205.9511,60.00146
206.1558,207.1034,207.1694,207.5253,205.9554,60.00781
206.1877,207.1508,207.2246,207.5414,205.9324,60.00062
206.1633,207.1103,207.174,207.5329,205.9563,60.00874
206.1659,207.1606,207.2296,207.5475,205.9688,60.00451
206.1589,207.1008,207.1653,207.5104,205.9669,60.00818
206.2002,207.1608,207.2352,207.5352,205.9454,60.00248
206.135,207.1143,207.1745,207.5388,205.9605,60.00922
206.1564,207.1406,207.2171,207.5499,205.9492,59.99994
206.1486,207.1112,207.1752,207.5321,205.9402,60.00653
206.1703,207.1308,207.2074,207.5188,205.9334,60.00205
206.1376,207.0972,207.1658,207.5027,205.9432,60.00568
206.1931,207.1417,207.2208,207.5143,205.9427,60.0013
206.1401,207.098,207.1553,207.5111,205.9449,60.00871
206.161,207.1331,207.2101,207.5172,205.9193,59.99997
206.1625,207.1214,207.1829,207.5402,205.9506,60.00597
206.2141,207.1306,207.2029,207.5313,205.9319,60.00286
206.1648,207.0997,207.1728,207.5234,205.9461,60.00909
206.1875,207.1359,207.2089,207.5219,205.9226,60.002
206.1581,207.0936,207.1695,207.5255,205.9397,60.00632
206.1877,207.1287,207.2011,207.5184,205.9212,60.00122
206.1557,207.0959,207.1671,207.5164,205.9522,60.00828
206.1958,207.1409,207.2091,207.5174,205.937,60.00282
206.135,207.0914,207.162,207.5107,205.9305,60.00772
206.1719,207.147,207.2156,207.5407,205.9277,60.00237
206.1378,207.0891,207.1575,207.5045,205.9413,60.008
206.1664,207.1431,207.2233,207.5324,205.9177,60.00292
206.16,207.1022,207.1698,207.5326,205.9424,60.00912
206.1781,207.1345,207.2144,207.5266,205.9427,60.00308
206.1318,207.1032,207.1738,207.5222,205.945,60.00843
206.1537,207.1464,207.2224,207.526,205.9406,60.0017
206.1613,207.0992,207.161,207.5213,205.9547,60.00627
206.2168,207.1458,207.2207,207.5435,205.9459,60.0048
206.1368,207.1087,207.1745,207.5348,205.9387,60.00831
206.165,207.1351,207.2068,207.5503,205.9372,60.00162
206.123,207.0966,207.165,207.5166,205.9467,60.008
206.1677,207.1353,207.2069,207.5321,205.933,60.00284
206.1256,207.0948,207.1669,207.5276,205.9295,60.00719
206.1946,207.1541,207.2323,207.5338,205.9448,60.00262
206.1165,207.0946,207.1498,207.5174,205.9265,60.008
206.1546,207.0998,207.1705,207.4796,205.9052,60.00096
206.1118,207.0894,207.1586,207.4984,205.9046,60.00684
206.1485,207.1253,207.1863,207.5065,205.9112,60.00151
206.1094,207.0553,207.1309,207.4943,205.8922,60.00765
206.1341,207.1152,207.1933,207.5103,205.8983,60.00107
206.1086,207.0792,207.1419,207.4944,205.8953,60.00761
206.1541,207.0947,207.1694,207.4932,205.8984,60.00256
206.0892,207.0724,207.1401,207.4748,205.8936,60.00892
206.118,207.1011,207.176,207.4927,205.8955,60.00163
206.0713,207.0754,207.1491,207.5027,205.9164,60.00894
206.1025,207.1085,207.1791,207.484,205.8874,60.0027
206.0916,207.053,207.132,207.4855,205.9014,60.00682
206.1502,207.113,207.1957,207.5063,205.9031,60.00319
206.1124,207.0836,207.1542,207.5139,205.9104,60.00947
206.1185,207.0946,207.1715,207.4908,205.8902,60.00429
206.0995,207.0598,207.1384,207.4844,205.9008,60.00663
206.1397,207.111,207.1837,207.4889,205.8963,60.00311
206.0785,207.0664,207.1308,207.4839,205.9115,60.00664
206.1238,207.0863,207.1594,207.4903,205.877,60.00314
206.051,207.0366,207.1042,207.4513,205.8985,60.0083
206.0954,207.0846,207.1712,207.463,205.8901,60.00094
206.0811,207.0397,207.1177,207.4624,205.8769,60.0075
206.1341,207.0747,207.151,207.4665,205.8567,60.00335
206.0506,207.0271,207.1008,207.4574,205.8831,60.00808
206.1027,207.0704,207.145,207.4557,205.8521,59.99975
206.0674,207.0414,207.1091,207.4616,205.8683,60.00507
206.1318,207.0726,207.153,207.471,205.8764,60.00163
206.1036,207.0457,207.1205,207.4834,205.8816,60.00922
206.1074,207.0928,207.162,207.4773,205.8721,60.00397
206.0719,207.0316,207.1035,207.4664,205.8767,60.00637
206.132,207.0715,207.1445,207.4618,205.8812,60.00364
206.0549,207.0341,207.1077,207.4657,205.8715,60.00875
206.078,207.0912,207.1747,207.4757,205.8848,60.00263
206.0937,207.0413,207.1138,207.4668,205.8835,60.0074
206.1339,207.0825,207.1462,207.4852,205.8693,60.00439
206.0636,207.0346,207.1102,207.4584,205.8658,60.00813
206.0874,207.075,207.1439,207.464,205.8649,60.00384
206.0527,207.0292,207.0959,207.451,205.8713,60.0066
206.1367,207.0672,207.1497,207.4709,205.8749,60.00321
206.0611,207.0385,207.1167,207.4855,205.8753,60.00964
206.0991,207.0783,207.16,207.4699,205.8813,60.00299
206.0866,207.0452,207.1176,207.4689,205.8778,60.0079
206.133,207.0712,207.1394,207.4524,205.8704,60.00493
206.0521,207.0318,207.1068,207.4446,205.8708,60.00758
206.1293,207.0825,207.1636,207.4637,205.8502,60.00169
206.0705,207.0224,207.1027,207.4551,205.8662,60.008
206.1178,207.0596,207.1459,207.4586,205.838,59.99929
206.0762,207.0359,207.1099,207.4718,205.8594,60.00624
206.1075,207.0735,207.1481,207.4707,205.8526,60.00262
206.0549,207.0187,207.0911,207.4685,205.8725,60.00806
206.1039,207.055,207.1298,207.451,205.8354,60.00477
206.0388,207.0238,207.11,207.4441,205.8559,60.0106
206.0692,207.0587,207.1372,207.4585,205.841,60.00246
206.0495,207.0102,207.0875,207.4443,205.8358,60.00642
206.1221,207.0729,207.1421,207.4749,205.8341,60.00436
206.0624,207.0219,207.0959,207.4319,205.8611,60.00997
206.0862,207.0648,207.1377,207.4489,205.8508,60.00464
206.041,207.024,207.0941,207.456,205.8599,60.00525
206.1141,207.0642,207.141,207.4651,205.8497,60.00201
206.0614,207.0384,207.1217,207.479,205.8739,60.01051
206.1042,207.0704,207.1476,207.4571,205.8642,60.00702
206.0599,207.0249,207.1033,207.4696,205.8705,60.0098
206.1213,207.088,207.1717,207.4896,205.8828,60.00562
206.0426,207.0274,207.1061,207.4645,205.868,60.00817
206.118,207.0661,207.1412,207.4733,205.863,60.00246
206.0474,207.0291,207.1091,207.4648,205.8737,60.00949
206.0864,207.0698,207.1508,207.4757,205.8843,60.00184
206.0838,207.0466,207.1289,207.4757,205.8891,60.00836
206.1615,207.0923,207.1638,207.4821,205.8928,60.00319
206.0954,207.0373,207.1154,207.4894,205.8904,60.01067
206.102,207.0888,207.1686,207.4761,205.8773,60.00281
206.0547,207.0477,207.108,207.4641,205.8631,60.00533
206.0901,207.0609,207.1386,207.4761,205.8715,59.99917
206.0607,207.033,207.1042,207.4688,205.8788,60.00702
206.151,207.0839,207.169,207.4961,205.8888,60.00464
206.0754,207.0352,207.1123,207.4711,205.8947,60.0115
206.1154,207.0765,207.1609,207.4904,205.8836,60.00362
206.0877,207.0705,207.1405,207.507,205.908,60.00996
206.1578,207.103,207.1861,207.5117,205.9094,60.0074
206.0914,207.0682,207.1475,207.5013,205.9441,60.01014
206.1654,207.1031,207.1776,207.4985,205.9123,60.00403
206.0735,207.0496,207.1335,207.5027,205.9109,60.00828
206.1107,207.1044,207.1844,207.4989,205.907,60.00149
206.0852,207.0573,207.1271,207.5214,205.9129,60.00638
206.1745,207.0943,207.1698,207.5223,205.9061,60.00545
206.0656,207.0609,207.1367,207.4997,205.9297,60.0099
206.1287,207.1035,207.1813,207.5009,205.8992,60.00428
206.0684,207.0621,207.1367,207.5007,205.9162,60.00932
206.1545,207.1029,207.1882,207.5167,205.9171,60.00282
206.1165,207.0753,207.1544,207.5241,205.934,60.01093
206.1607,207.0937,207.1708,207.4832,205.891,60.00318
206.1127,207.0672,207.1441,207.5045,205.916,60.00856
206.149,207.0948,207.1722,207.5073,205.9093,60.00267
206.0897,207.0655,207.145,207.5039,205.9064,60.0061
206.1461,207.0989,207.1751,207.5114,205.8992,60.00118
206.12,207.0607,207.136,207.5022,205.9104,60.00776
206.1569,207.0756,207.1528,207.4755,205.875,60.00259
206.116,207.0611,207.1394,207.4951,205.9124,60.00899
206.1392,207.0982,207.1766,207.5016,205.9085,60.00467
206.126,207.0775,207.1613,207.5295,205.9161,60.00803
206.1916,207.0998,207.1733,207.5075,205.9043,60.00765
206.0906,207.0765,207.1522,207.5204,205.9145,60.01001
206.1332,207.0957,207.1733,207.4955,205.9043,60.00337
206.0931,207.0709,207.1515,207.527,205.9194,60.00897
206.1203,207.1059,207.18,207.5117,205.9039,60.00478
206.1148,207.0722,207.1565,207.5188,205.9207,60.00707
206.1918,207.1174,207.1898,207.509,205.9009,60.00604
206.1092,207.0635,207.1447,207.5135,205.9062,60.00966
206.1805,207.1032,207.1815,207.5177,205.9012,60.00368
206.1134,207.0807,207.1539,207.5124,205.9018,60.00993
206.1657,207.1071,207.1774,207.5027,205.9016,60.00363
206.1496,207.0861,207.1682,207.5277,205.9206,60.0104
206.1746,207.1095,207.1867,207.5248,205.8986,60.00651
206.0909,207.0655,207.1466,207.5123,205.9033,60.008
206.1665,207.1282,207.195,207.5204,205.8961,60.00272
206.0837,207.045,207.1208,207.4851,205.8839,60.00877
206.1438,207.1049,207.1886,207.5118,205.8891,60.00225
206.0899,207.0708,207.1486,207.4972,205.9037,60.00837
206.1575,207.1167,207.1821,207.5254,205.8876,60.00601
206.0552,207.0493,207.1167,207.5041,205.8854,60.00769
206.1484,207.1018,207.1803,207.5143,205.8893,60.00427
206.0694,207.0646,207.1294,207.502,205.894,60.00898
206.1791,207.0919,207.1791,207.5112,205.8872,60.00312
206.1013,207.0789,207.1527,207.5183,205.9175,60.01112
206.1647,207.1121,207.1837,207.5195,205.9101,60.00499
206.1033,207.0819,207.1643,207.5236,205.9102,60.0096
206.2115,207.1199,207.1909,207.5348,205.9221,60.00717
206.0968,207.0716,207.1483,207.524,205.9202,60.01162
206.1784,207.1352,207.2134,207.5421,205.9294,60.00386
206.1181,207.0974,207.1721,207.5426,205.9263,60.01183
206.1812,207.1178,207.1956,207.5334,205.9105,60.00455
206.12,207.0864,207.1627,207.5454,205.9218,60.01073
206.1889,207.1339,207.216,207.5403,205.9229,60.0047
206.1467,207.1049,207.1748,207.535,205.9343,60.01001
206.2054,207.1258,207.2057,207.5333,205.9249,60.00497
206.1208,207.1033,207.1851,207.5321,205.9355,60.01152
206.1472,207.1186,207.1905,207.5163,205.9068,60.00256
206.1095,207.0909,207.1667,207.5282,205.9092,60.00797
206.17,207.116,207.1899,207.5374,205.8985,60.00502
206.0966,207.0816,207.1639,207.5429,205.9211,60.00876
206.1958,207.1265,207.2037,207.516,205.8888,60.00425
206.1043,207.0792,207.1611,207.5285,205.911,60.00849
206.1932,207.1223,207.1953,207.524,205.9008,60.00456
206.1048,207.0929,207.1663,207.5305,205.9138,60.00936
206.1789,207.1144,207.1925,207.5209,205.8759,60.00562
206.1022,207.089,207.1679,207.5178,205.921,60.01065
206.2124,207.1155,207.2012,207.5247,205.8992,60.00845
206.0998,207.0762,207.1551,207.516,205.9065,60.01157
206.1876,207.1279,207.2039,207.5386,205.8967,60.00568
206.0998,207.0797,207.1544,207.5227,205.9081,60.01179
206.157,207.0876,207.1569,207.4919,205.8909,60.00646
206.0701,207.0567,207.1415,207.4935,205.9055,60.01077
206.1657,207.1097,207.171,207.4932,205.8868,60.00557
206.0781,207.0451,207.1231,207.4834,205.8967,60.01006
206.1729,207.101,207.1739,207.5,205.8904,60.00511
206.0896,207.0668,207.1374,207.4941,205.894,60.01104
206.1599,207.0989,207.18,207.496,205.8805,60.00449
206.0848,207.067,207.1408,207.5075,205.8911,60.01036
206.1819,207.0947,207.1687,207.4987,205.8889,60.00505
206.0939,207.0645,207.1401,207.5044,205.8802,60.00932
206.1862,207.1085,207.1798,207.4843,205.8834,60.00639
206.0755,207.0571,207.1317,207.4978,205.8952,60.01141
206.1273,207.0811,207.1515,207.4677,205.8824,60.00465
206.0789,207.0438,207.1333,207.485,205.8776,60.00758
206.229,207.1129,207.1763,207.5021,205.9022,60.00864
206.0614,207.0406,207.1154,207.4766,205.8899,60.01341
206.1505,207.0956,207.1753,207.4943,205.8905,60.0049
206.088,207.0679,207.137,207.4966,205.9001,60.01067
206.1887,207.0941,207.1727,207.5063,205.9029,60.0085
206.0732,207.0632,207.1352,207.4847,205.9086,60.01307
206.1724,207.092,207.1679,207.4926,205.9081,60.00727
206.0881,207.0719,207.151,207.5052,205.9178,60.01136
206.1895,207.1123,207.1823,207.5029,205.9028,60.00529
206.1021,207.0704,207.1453,207.5184,205.9252,60.01292
206.1883,207.1082,207.1797,207.5168,205.9009,60.0067
206.1424,207.088,207.1648,207.51,205.9311,60.0115
206.2167,207.1129,207.193,207.5151,205.9248,60.00481
206.1379,207.094,207.1773,207.5422,205.9411,60.01005
206.2198,207.1408,207.2061,207.5259,205.9161,60.00654
206.1455,207.0922,207.1633,207.5275,205.9318,60.01168
206.2109,207.1364,207.2108,207.5183,205.9322,60.00528
206.1313,207.0905,207.1573,207.5273,205.9444,60.00974
206.2192,207.1206,207.1971,207.5214,205.9221,60.00587
206.1263,207.096,207.179,207.5306,205.9339,60.01011
206.2306,207.1479,207.2239,207.5534,205.9308,60.00809
